date,datetime,cash_type,card,money,coffee_name,money_prev_day,money_prev_7_days,money_prev_30_days
2019-02-23,2019-02-23 00:00:00,card,ANON-7436-9676-8614,45.167768611030375,Hot Chocolate,54.79191635929949,54.925093683227544,51.97083024915584
2019-02-23,2019-02-23 00:00:00,cash,ANON-8675-2757-2809,28.381475851287796,Hot Chocolate,45.167768611030375,49.60800003251809,50.49035368106999
2019-02-24,2019-02-24 00:00:00,cash,ANON-9402-5681-3507,42.85845282086253,Latte,28.381475851287796,45.14555870275159,50.142510884567415
2019-02-24,2019-02-24 00:00:00,card,ANON-4955-4705-5038,22.038462556930195,Espresso,42.85845282086253,45.811788962526805,51.09554573684258
2019-02-25,2019-02-25 00:00:00,cash,ANON-9879-9521-2746,13.028475105912396,Latte,22.038462556930195,40.48557864914225,50.904407071016536
2019-02-26,2019-02-26 00:00:00,card,ANON-8073-6036-8127,97.84181417720448,Cappuccino,13.028475105912396,40.286255580669156,49.015268408344134
2019-02-27,2019-02-27 00:00:00,cash,ANON-1625-4708-7859,91.29710146498834,Americano,97.84181417720448,43.444052211789604,51.42819891399655
2019-02-27,2019-02-27 00:00:00,card,ANON-7398-8252-2555,72.3888587996981,Hot Chocolate,91.29710146498834,48.659078655459446,53.28821271216973
2019-02-27,2019-02-27 00:00:00,cash,ANON-1036-2787-7283,84.71733067626143,Espresso,72.3888587996981,52.547805825269116,53.80729253162915
2019-02-28,2019-02-28 00:00:00,cash,ANON-4880-6932-9328,56.23334790603,Espresso,84.71733067626143,60.595785085979635,56.107263053566115
2019-02-28,2019-02-28 00:00:00,cash,ANON-1661-8973-7386,40.39731970613625,Cappuccino,56.23334790603,62.50648438386071,57.28756176104796
2019-03-01,2019-03-01 00:00:00,card,ANON-3729-4897-3169,93.68726504505048,Cappuccino,40.39731970613625,65.12917826231872,58.23419731228895
2019-03-01,2019-03-01 00:00:00,cash,ANON-1071-3980-6492,84.27775621806842,Hot Chocolate,93.68726504505048,76.65186253933845,58.3368140550411
2019-03-01,2019-03-01 00:00:00,card,ANON-5570-2515-1574,54.54845152412149,Latte,84.27775621806842,74.71413997374758,58.46286898499344
2019-03-02,2019-03-02 00:00:00,cash,ANON-1039-6373-8565,21.4041461710815,Americano,54.54845152412149,69.46433283933803,58.81888191826583
2019-03-03,2019-03-03 00:00:00,cash,ANON-1815-3511-1246,11.118303441453904,Latte,21.4041461710815,62.180802463821365,57.246420938206136
2019-03-03,2019-03-03 00:00:00,card,ANON-5606-2283-9775,25.299083171587355,Latte,11.118303441453904,51.66665571599172,54.55451720578534
2019-03-04,2019-03-04 00:00:00,cash,ANON-7702-4717-1107,88.47865866204613,Americano,25.299083171587355,47.24747503964277,54.18034210426884
2019-03-04,2019-03-04 00:00:00,cash,ANON-2421-8283-1255,78.63140015123976,Cappuccino,88.47865866204613,54.1162377476299,54.72929743803801
2019-03-04,2019-03-04 00:00:00,card,ANON-9744-9372-2477,57.502662720294694,Latte,78.63140015123976,51.965399905656945,54.20863406179226
2019-03-05,2019-03-05 00:00:00,cash,ANON-8091-1591-7277,66.35566664145051,Hot Chocolate,57.502662720294694,48.14038654883212,53.706466773359125
2019-03-06,2019-03-06 00:00:00,cash,ANON-9357-6032-5443,87.66739245989298,Cappuccino,66.35566664145051,49.827131565593405,54.366241706810094
2019-03-06,2019-03-06 00:00:00,card,ANON-4038-3845-8864,76.9189842673565,Cappuccino,87.66739245989298,59.29330960685219,56.77954498856637
2019-03-07,2019-03-07 00:00:00,card,ANON-5829-2950-9283,70.37440126983418,Hot Chocolate,76.9189842673565,68.69340686769542,57.49052779775261
2019-03-07,2019-03-07 00:00:00,cash,ANON-3274-3470-3577,39.15813472390896,Cappuccino,70.37440126983418,75.13273802458782,57.09009370121387
2019-03-08,2019-03-08 00:00:00,card,ANON-2387-5274-3285,64.54135022314989,Cappuccino,39.15813472390896,68.08694889056822,56.408079353355724
2019-03-09,2019-03-09 00:00:00,cash,ANON-9562-6896-8843,63.07561324688192,Cappuccino,64.54135022314989,66.07408461512681,57.28629632737952
2019-03-09,2019-03-09 00:00:00,card,ANON-8063-9495-2348,54.913255561367315,Americano,63.07561324688192,66.87022040463928,57.41141894392151
2019-03-09,2019-03-09 00:00:00,card,ANON-4628-3428-4033,42.07299739795509,Espresso,54.913255561367315,65.23559025034169,58.76106957645962
2019-03-10,2019-03-10 00:00:00,card,ANON-7708-9721-7635,44.19639570337773,Latte,42.07299739795509,58.72210524149341,57.63892823107941
2019-03-10,2019-03-10 00:00:00,cash,ANON-1754-3347-1726,78.51479107153712,Americano,44.19639570337773,54.047449732353584,57.28574420921536
2019-03-11,2019-03-11 00:00:00,cash,ANON-3815-4279-3984,23.487651899789647,Espresso,78.51479107153712,55.21036256116829,58.39731162456558
2019-03-11,2019-03-11 00:00:00,cash,ANON-1607-7169-8790,47.71789783038694,Americano,23.487651899789647,52.97172215772268,58.23418415951564
2019-03-11,2019-03-11 00:00:00,cash,ANON-2074-2914-1588,37.77693836715556,Latte,47.71789783038694,50.5683718158994,58.39616565983313
2019-03-12,2019-03-12 00:00:00,card,ANON-2973-6044-7103,47.79448168134144,Espresso,37.77693836715556,46.95427540450992,58.92078152017397
2019-03-13,2019-03-13 00:00:00,card,ANON-4688-8211-6037,98.6462172663248,Latte,47.79448168134144,45.93730770736336,60.07964840602161
2019-03-13,2019-03-13 00:00:00,cash,ANON-7783-6594-4822,16.46331253875241,Cappuccino,98.6462172663248,54.0191962599876,60.10646184232562
2019-03-13,2019-03-13 00:00:00,cash,ANON-1081-7278-7999,67.25969458024103,Cappuccino,16.46331253875241,50.0573272364697,57.612002211451085
2019-03-14,2019-03-14 00:00:00,card,ANON-2480-4598-8993,44.37820409166513,Latte,67.25969458024103,48.44945630914169,57.44103007080251
2019-03-14,2019-03-14 00:00:00,cash,ANON-8644-5310-2758,78.29999651264019,Cappuccino,44.37820409166513,51.433820907981044,56.096392517982636
2019-03-14,2019-03-14 00:00:00,card,ANON-2501-9422-8550,56.81626629100837,Cappuccino,78.29999651264019,55.80269214830294,56.83194747153631
2019-03-15,2019-03-15 00:00:00,card,ANON-3347-2041-7927,49.923973118636845,Espresso,56.81626629100837,58.52259613742477,57.37924569103205
2019-03-15,2019-03-15 00:00:00,cash,ANON-7375-8098-4676,70.93957295766504,Latte,49.923973118636845,58.826809199895536,55.920469293484935
2019-03-16,2019-03-16 00:00:00,card,ANON-4046-1540-1076,19.936854790905365,Hot Chocolate,70.93957295766504,54.86871715580129,55.475863184804815
2019-03-16,2019-03-16 00:00:00,card,ANON-5267-6988-8652,11.623411855418,Americano,19.936854790905365,55.36493747753742,54.322143293697614
2019-03-17,2019-03-17 00:00:00,cash,ANON-4495-1756-9448,98.01940813644111,Hot Chocolate,11.623411855418,47.41689708827698,53.99611881650882
2019-03-18,2019-03-18 00:00:00,card,ANON-1258-5075-9498,37.839180192240065,Americano,98.01940813644111,55.0799262375307,56.892822306341735
2019-03-19,2019-03-19 00:00:00,cash,ANON-4196-9532-1562,68.65118153905843,Americano,37.839180192240065,49.299809620330684,57.31082554036349
2019-03-19,2019-03-19 00:00:00,card,ANON-2658-9378-2797,10.03692604952574,Espresso,68.65118153905843,50.99051179862355,56.64990963626391
2019-03-20,2019-03-20 00:00:00,card,ANON-6679-3428-7200,53.505286001391376,Cappuccino,10.03692604952574,45.292362217321966,54.36342716620677
2019-03-20,2019-03-20 00:00:00,cash,ANON-4598-1573-5214,24.108665283936517,Americano,53.505286001391376,42.80174979499715,54.230181275576655
2019-03-20,2019-03-20 00:00:00,cash,ANON-7127-7676-3196,67.16412899775415,Espresso,24.108665283936517,43.39772272257304,52.82194789699285
2019-03-21,2019-03-21 00:00:00,card,ANON-5650-9484-5526,25.897872688342257,Hot Chocolate,67.16412899775415,51.33211088576392,52.138505781588236
2019-03-21,2019-03-21 00:00:00,card,ANON-9787-3593-7852,21.481882202502366,Cappuccino,25.897872688342257,41.02903439317836,50.43780206228776
2019-03-21,2019-03-21 00:00:00,cash,ANON-8971-8822-3989,86.11377235450544,Espresso,21.481882202502366,38.692277537501546,48.80805142671003
2019-03-22,2019-03-22 00:00:00,card,ANON-9554-3429-8444,25.035010252190713,Americano,86.11377235450544,41.186933368279696,50.3732393477299
2019-03-22,2019-03-22 00:00:00,cash,ANON-8631-4598-5329,63.433520465629115,Cappuccino,25.035010252190713,43.32951682580326,49.05636134869794
2019-03-22,2019-03-22 00:00:00,card,ANON-1092-9500-1051,90.76771450703563,Espresso,63.433520465629115,44.74783603498008,49.06829158932284
2019-03-23,2019-03-23 00:00:00,cash,ANON-8018-8210-4956,92.7134449325804,Espresso,90.76771450703563,54.27055735256567,50.263440220845126
2019-03-24,2019-03-24 00:00:00,card,ANON-7875-5431-2525,25.72377328439071,Americano,92.7134449325804,57.92045962896942,51.95145513866596
2019-03-25,2019-03-25 00:00:00,cash,ANON-8496-3659-1255,11.67819277733046,Latte,25.72377328439071,57.895588285547774,51.33570105803306
2019-03-25,2019-03-25 00:00:00,card,ANON-7900-3500-4464,15.538873072135317,Americano,11.67819277733046,56.49506122480892,49.10781444822617
2019-03-26,2019-03-26 00:00:00,card,ANON-8579-1613-4331,64.12482873836075,Espresso,15.538873072135317,46.41293275589891,48.84285515397104
2019-03-26,2019-03-26 00:00:00,card,ANON-9598-4176-2860,58.41275736963188,Cappuccino,64.12482873836075,51.99719253963748,49.38975285090349
2019-03-26,2019-03-26 00:00:00,card,ANON-1330-3212-6493,46.24404846865302,Americano,58.41275736963188,51.27994066878074,50.07761348431937
2019-03-27,2019-03-27 00:00:00,card,ANON-6913-6611-1319,66.75725714766854,Cappuccino,46.24404846865302,44.91941694901179,50.02593237722975
2019-03-28,2019-03-28 00:00:00,cash,ANON-1329-9851-7742,91.9914129981298,Latte,66.75725714766854,41.21139012259581,48.96296703994121
2019-03-29,2019-03-29 00:00:00,cash,ANON-9125-6703-7170,56.033294210954494,Espresso,91.9914129981298,50.67819579598711,51.480570388587125
2019-03-29,2019-03-29 00:00:00,card,ANON-5155-9411-3611,85.07004249396925,Espresso,56.033294210954494,57.0146388579334,51.106357042944246
2019-03-30,2019-03-30 00:00:00,cash,ANON-7041-6063-9437,70.67976692026572,Espresso,85.07004249396925,66.94766306105252,52.46275165635438
2019-03-31,2019-03-31 00:00:00,cash,ANON-6247-6356-5077,82.9016000241637,Cappuccino,70.67976692026572,67.88408280132467,52.20874400327523
2019-04-01,2019-04-01 00:00:00,cash,ANON-9846-1110-9281,84.4442333584861,Espresso,82.9016000241637,71.38248889482921,53.07825512771374
2019-04-01,2019-04-01 00:00:00,cash,ANON-6132-3504-9289,37.540087622485075,Latte,84.4442333584861,76.83965816480539,54.22893046904205
2019-04-01,2019-04-01 00:00:00,cash,ANON-7393-3196-4466,79.11700820288246,Americano,37.540087622485075,72.66577680406488,53.11561429120272
2019-04-02,2019-04-02 00:00:00,cash,ANON-2816-9444-5227,58.3452389443626,Americano,79.11700820288246,70.82657611902954,55.08828607160196
2019-04-02,2019-04-02 00:00:00,cash,ANON-4849-6228-7849,49.03513325482789,Cappuccino,58.3452389443626,71.15685393808785,56.64568030790011
2019-04-03,2019-04-03 00:00:00,card,ANON-9179-5359-6660,25.97336514919106,Americano,49.03513325482789,66.00900976106765,55.012871145179666
2019-04-03,2019-04-03 00:00:00,cash,ANON-2563-9217-1174,54.78845990546964,Americano,25.97336514919106,59.62238093662841,54.61734397707803
2019-04-03,2019-04-03 00:00:00,card,ANON-6604-7742-8436,82.73413441217915,Cappuccino,54.78845990546964,55.60621806252926,54.155253255958414
2019-04-04,2019-04-04 00:00:00,cash,ANON-2018-2179-6193,10.533165890860213,Americano,82.73413441217915,55.361918213056846,56.578493534713516
2019-04-04,2019-04-04 00:00:00,card,ANON-1949-6425-3514,38.408826428409164,Espresso,10.533165890860213,51.503786537110436,55.14608953102915
2019-04-04,2019-04-04 00:00:00,card,ANON-7945-3400-6801,69.24554050835417,Hot Chocolate,38.408826428409164,45.688331997899965,55.62276156917824
2019-04-05,2019-04-05 00:00:00,card,ANON-4819-7855-1979,47.41113656465817,Latte,69.24554050835417,47.245517935613044,55.6921419528649
2019-04-05,2019-04-05 00:00:00,cash,ANON-3280-6897-1107,55.39789357436917,Cappuccino,47.41113656465817,47.01351840844593,56.4092507487421
2019-04-05,2019-04-05 00:00:00,cash,ANON-7229-7877-1874,75.12226303959828,Americano,55.39789357436917,51.21702246918567,57.53978446113766
2019-04-06,2019-04-06 00:00:00,cash,ANON-1559-9308-5969,86.19050529651568,Latte,75.12226303959828,54.121851488346906,57.173400817307424
2019-04-06,2019-04-06 00:00:00,cash,ANON-1508-7107-4439,54.614530907044795,Latte,86.19050529651568,54.61561875753784,59.21191731878492
2019-04-07,2019-04-07 00:00:00,cash,ANON-1798-5971-2760,94.83424304362723,Hot Chocolate,54.614530907044795,60.912956616992766,58.917951000165445
2019-04-08,2019-04-08 00:00:00,card,ANON-6040-4065-4259,48.221111117661266,Cappuccino,94.83424304362723,68.97373041916678,59.053501951385165
2019-04-08,2019-04-08 00:00:00,cash,ANON-4527-5543-2811,44.727350215249814,Hot Chocolate,48.221111117661266,65.97024050621066,57.57042415755453
2019-04-08,2019-04-08 00:00:00,cash,ANON-5615-9916-7766,63.942719656443906,Americano,44.727350215249814,65.58684245629517,58.203876721916494
2019-04-09,2019-04-09 00:00:00,card,ANON-9651-7975-3552,23.45943867012501,Cappuccino,63.942719656443906,66.80753189659157,59.94602761788694
2019-04-10,2019-04-10 00:00:00,card,ANON-3808-6633-7096,25.621492973629575,Cappuccino,23.45943867012501,59.42712841523824,60.21004647115327
2019-04-11,2019-04-11 00:00:00,cash,ANON-4955-7805-1404,81.27649130200442,Espresso,25.621492973629575,50.77441236911165,58.92660194566223
2019-04-11,2019-04-11 00:00:00,cash,ANON-9823-3456-6423,76.29866877023092,Espresso,81.27649130200442,54.58326385410589,59.68872641007464
2019-04-12,2019-04-12 00:00:00,cash,ANON-3952-9080-4118,32.9248450411794,Cappuccino,76.29866877023092,51.93532467219213,60.69054708679391
2019-04-13,2019-04-13 00:00:00,card,ANON-5327-7413-8614,22.877325587558254,Hot Chocolate,32.9248450411794,49.7501438041233,59.56280001657761
2019-04-13,2019-04-13 00:00:00,cash,ANON-5799-8670-3868,40.524807927253036,Espresso,22.877325587558254,46.62871171445307,57.25899710289189
2019-04-14,2019-04-14 00:00:00,card,ANON-1540-1814-2415,11.449739669440328,Americano,40.524807927253036,43.28329575314009,56.74204756010183
2019-04-14,2019-04-14 00:00:00,card,ANON-5062-3356-4810,70.13625957621147,Espresso,11.449739669440328,41.567624467327995,54.28803746595088
2019-04-15,2019-04-15 00:00:00,cash,ANON-8013-1761-7163,46.319375873231955,Americano,70.13625957621147,47.926876839125406,54.2699205544824
2019-04-16,2019-04-16 00:00:00,cash,ANON-2536-7201-4164,78.78916001860333,Hot Chocolate,46.319375873231955,42.93300320644362,53.05051308278468
2019-04-16,2019-04-16 00:00:00,cash,ANON-4845-4435-5710,99.28143724571521,Hot Chocolate,78.78916001860333,43.28878767049683,52.862010638121916
2019-04-16,2019-04-16 00:00:00,cash,ANON-3180-2960-4879,23.980897225901522,Espresso,99.28143724571521,52.76830084257337,54.92005562556292
2019-04-17,2019-04-17 00:00:00,cash,ANON-1582-1288-6664,73.8382865323135,Espresso,23.980897225901522,52.925953933765264,53.082185259663554
2019-04-17,2019-04-17 00:00:00,card,ANON-2183-5335-2446,17.548636469681085,Americano,73.8382865323135,57.68502230591675,53.59862017926192
2019-04-17,2019-04-17 00:00:00,cash,ANON-8370-7341-2239,33.590167481511685,Cappuccino,17.548636469681085,58.55629327737972,52.549070286423685
2019-04-18,2019-04-18 00:00:00,cash,ANON-1530-8849-7929,99.30177233750098,Espresso,33.590167481511685,53.33542297813689,52.80296369750105
2019-04-18,2019-04-18 00:00:00,cash,ANON-3365-6055-6622,36.31976241305642,Espresso,99.30177233750098,60.90433675874676,54.28674077856875
2019-04-18,2019-04-18 00:00:00,card,ANON-8795-6772-1124,88.86631136715437,Hot Chocolate,36.31976241305642,54.83727995795435,52.73959504526466
2019-04-19,2019-04-19 00:00:00,cash,ANON-7189-2142-8076,15.804161241026165,Hot Chocolate,88.86631136715437,53.34940483244566,55.35069989447447
2019-04-19,2019-04-19 00:00:00,card,ANON-8856-6461-6302,22.975103423624454,Hot Chocolate,15.804161241026165,52.18129969174917,54.59721105489504
2019-04-20,2019-04-20 00:00:00,card,ANON-2629-6062-1762,83.53919197023534,Hot Chocolate,22.975103423624454,44.91513067622217,53.054863152070716
2019-04-20,2019-04-20 00:00:00,cash,ANON-5621-1839-9194,50.68393989218215,Espresso,83.53919197023534,54.34235289058706,54.259131665589955
2019-04-21,2019-04-21 00:00:00,cash,ANON-1510-2137-6606,93.21859948646627,Cappuccino,50.68393989218215,56.78432037782569,54.10199987618372
2019-04-21,2019-04-21 00:00:00,card,ANON-6434-7446-3654,25.260716671399816,Latte,93.21859948646627,55.91529568482074,54.70521109107931
2019-04-21,2019-04-21 00:00:00,card,ANON-5457-3063-2977,10.654552692460836,Hot Chocolate,25.260716671399816,54.33543200744122,52.674218136908785
2019-04-22,2019-04-22 00:00:00,card,ANON-5919-9609-8642,98.2423718004764,Hot Chocolate,10.654552692460836,43.162323625342154,51.20888552975599
2019-04-23,2019-04-23 00:00:00,cash,ANON-5798-9040-6718,57.4503380425435,Hot Chocolate,98.2423718004764,54.93921084812075,51.32248982165096
2019-04-23,2019-04-23 00:00:00,card,ANON-8820-2786-6715,42.720233981346794,Cappuccino,57.4503380425435,59.86424436510919,51.63013071914703
2019-04-23,2019-04-23 00:00:00,cash,ANON-2308-9839-9744,23.297169199416498,Americano,42.720233981346794,54.032964652410826,51.563226844683605
2019-04-24,2019-04-24 00:00:00,card,ANON-8919-7744-4898,65.36934069372225,Latte,23.297169199416498,50.12056883915859,50.20837516278269
2019-04-24,2019-04-24 00:00:00,card,ANON-5861-3776-2596,84.6263601954926,Latte,65.36934069372225,46.14210329733801,51.6053718969026
2019-04-25,2019-04-25 00:00:00,card,ANON-3685-7634-2931,47.87895247688856,Americano,84.6263601954926,54.62290951506555,53.572200804298035
2019-04-25,2019-04-25 00:00:00,card,ANON-9176-1761-8254,63.31966798586135,Latte,47.87895247688856,59.94068091284094,52.458949510127496
2019-04-26,2019-04-26 00:00:00,card,ANON-7437-8039-6373,81.72529800177024,Espresso,63.31966798586135,54.9517232250388,52.02631615064852
2019-04-26,2019-04-26 00:00:00,cash,ANON-8904-3283-5558,96.79450769056339,Latte,81.72529800177024,58.41957464778547,53.652997916001546
2019-04-27,2019-04-27 00:00:00,card,ANON-3340-6289-1597,86.63360043825945,Americano,96.79450769056339,66.14447089195927,56.11690398610172
2019-04-27,2019-04-27 00:00:00,cash,ANON-4093-9534-8207,33.95425474460588,Cappuccino,86.63360043825945,75.19253249750827,57.6538637364686
2019-04-27,2019-04-27 00:00:00,cash,ANON-7227-4535-8004,25.31172946452481,Americano,33.95425474460588,70.70466307620593,58.40401423897411
2019-04-28,2019-04-28 00:00:00,card,ANON-7645-9955-8694,56.755166928848304,Latte,25.31172946452481,62.23114440035339,56.90986323525123
2019-04-28,2019-04-28 00:00:00,card,ANON-3160-6878-8663,61.42055756077694,Cappuccino,56.755166928848304,63.49917503634764,57.2577229371051
2019-04-29,2019-04-29 00:00:00,card,ANON-9771-4804-5878,34.74812727762762,Espresso,61.42055756077694,63.22787354704986,56.67876952184422
2019-04-29,2019-04-29 00:00:00,cash,ANON-6608-7635-7395,74.83903320032002,Hot Chocolate,34.74812727762762,56.516849157886625,54.527659189574635
2019-04-29,2019-04-29 00:00:00,card,ANON-5970-7344-9408,79.62826555498006,Americano,74.83903320032002,53.38035280213757,56.22293038872192
2019-04-30,2019-04-30 00:00:00,card,ANON-3939-5062-2613,85.21494369830842,Americano,79.62826555498006,52.37959067595481,56.41592968947747
2019-04-30,2019-04-30 00:00:00,card,ANON-8074-4996-5786,71.18298024411972,Hot Chocolate,85.21494369830842,59.70254624076944,58.67147326376505
2019-04-30,2019-04-30 00:00:00,card,ANON-3366-7764-9976,43.65350827361054,Hot Chocolate,71.18298024411972,66.25558206642587,59.92456702251865
2019-05-01,2019-05-01 00:00:00,cash,ANON-2614-5555-3416,49.2443468175329,Americano,43.65350827361054,64.38391654424905,58.06962488705564
2019-05-01,2019-05-01 00:00:00,cash,ANON-7639-1496-1504,62.04068075525623,Cappuccino,49.2443468175329,62.64445786664275,58.50044436720486
2019-05-02,2019-05-02 00:00:00,card,ANON-6733-9055-4216,17.550816456601837,Latte,62.04068075525623,66.54339407773256,57.606256680141584
2019-05-03,2019-05-03 00:00:00,card,ANON-7042-2477-5960,63.87734609468752,Cappuccino,17.550816456601837,58.35936311434425,57.664478520660765
2019-05-04,2019-05-04 00:00:00,cash,ANON-7194-8570-8730,20.157234844932745,Hot Chocolate,63.87734609468752,56.10923176287388,59.0278866096962
2019-05-04,2019-05-04 00:00:00,cash,ANON-1978-1730-1056,55.687305039071255,Espresso,20.157234844932745,46.81527335524879,56.91515470551945
2019-05-04,2019-05-04 00:00:00,card,ANON-1947-5121-7553,42.75094658457992,Latte,55.687305039071255,44.6016054688133,57.08193354374909
2019-05-05,2019-05-05 00:00:00,cash,ANON-8273-4535-3293,86.15072669996006,Espresso,42.75094658457992,44.47266808466606,55.399678447019554
2019-05-06,2019-05-06 00:00:00,card,ANON-8069-3311-1789,48.234766297898005,Hot Chocolate,86.15072669996006,49.74500806786994,57.42934544797155
2019-05-06,2019-05-06 00:00:00,card,ANON-8989-2885-9667,95.78121512571686,Americano,48.234766297898005,47.772734573961614,58.68201923481946
2019-05-07,2019-05-07 00:00:00,cash,ANON-4766-9945-5661,38.35074476707966,Latte,95.78121512571686,58.94850581240662,58.59998067899414
2019-05-07,2019-05-07 00:00:00,card,ANON-9031-1869-6526,29.809884701724716,Cappuccino,38.35074476707966,55.30184847989121,57.963327569812016
2019-05-08,2019-05-08 00:00:00,card,ANON-6172-1703-3523,76.32966805543202,Americano,29.809884701724716,56.68079845943292,57.53298259382461
2019-05-08,2019-05-08 00:00:00,cash,ANON-2164-1619-8982,42.81759919124047,Americano,76.32966805543202,59.629707461770174,59.300732555691795
2019-05-08,2019-05-08 00:00:00,card,ANON-6594-3460-7820,19.619676594015452,Cappuccino,42.81759919124047,59.639229262721685,58.5490078389424
2019-05-09,2019-05-09 00:00:00,cash,ANON-1754-5735-6396,53.908894539825354,Espresso,19.619676594015452,50.13479353330102,56.38211838555983
2019-05-09,2019-05-09 00:00:00,cash,ANON-2291-6374-3655,81.52125179597265,Cappuccino,53.908894539825354,50.945383282147795,56.58311645432439
2019-05-09,2019-05-09 00:00:00,card,ANON-1825-1376-1972,86.86147003019079,Hot Chocolate,81.52125179597265,48.9082456636129,57.18983591466143
2019-05-10,2019-05-10 00:00:00,cash,ANON-2723-8224-2919,94.29090504922056,Hot Chocolate,86.86147003019079,55.838349272628776,57.36104164894212
2019-05-11,2019-05-11 00:00:00,cash,ANON-1581-4881-4909,41.58298854691115,Latte,94.29090504922056,65.04992360798533,57.277588227564024
2019-05-11,2019-05-11 00:00:00,card,ANON-4648-6445-3628,54.37690388088166,Hot Chocolate,41.58298854691115,60.0861122496252,55.77590116451908
2019-05-12,2019-05-12 00:00:00,cash,ANON-6212-4339-7758,31.50142261008189,Latte,54.37690388088166,61.737441491002514,56.456656135728274
2019-05-12,2019-05-12 00:00:00,card,ANON-2839-3903-7205,46.191803952598875,Cappuccino,31.50142261008189,63.434833779012,56.66297924058017
2019-05-12,2019-05-12 00:00:00,cash,ANON-4691-8470-4841,45.79560780604501,Latte,46.191803952598875,62.33239226655108,56.310867141371865
2019-05-13,2019-05-13 00:00:00,card,ANON-5255-5300-4338,47.420745586226474,Cappuccino,45.79560780604501,57.228728839418565,55.7900354828808
2019-05-13,2019-05-13 00:00:00,cash,ANON-1759-9621-7793,79.89461558167515,Latte,47.420745586226474,51.59433963313795,56.21245609316743
2019-05-13,2019-05-13 00:00:00,card,ANON-6273-2718-6423,53.31465566448445,Americano,79.89461558167515,49.53772685206003,56.38097550587927
2019-05-14,2019-05-14 00:00:00,cash,ANON-3921-5676-5041,56.032078603835565,Cappuccino,53.31465566448445,51.213679297427646,55.50385517619608
2019-05-14,2019-05-14 00:00:00,cash,ANON-2469-8292-9961,58.97621043477582,Latte,56.032078603835565,51.45013282927821,54.53109300638032
2019-05-15,2019-05-15 00:00:00,cash,ANON-5649-7931-4424,67.67687227740399,Hot Chocolate,58.97621043477582,55.375102518520194,54.124200679402186
2019-05-15,2019-05-15 00:00:00,card,ANON-8849-5654-1260,38.64294975514788,Hot Chocolate,67.67687227740399,58.44439799349235,54.92497947952863
2019-05-16,2019-05-16 00:00:00,cash,ANON-5370-5301-8207,29.70731143952212,Cappuccino,38.64294975514788,57.42258970050705,54.571599577449135
2019-05-17,2019-05-17 00:00:00,cash,ANON-8632-7208-9556,35.70639397152193,Espresso,29.70731143952212,54.89209910812071,53.493820600258
2019-05-18,2019-05-18 00:00:00,cash,ANON-7658-7336-1872,20.255074250008917,Latte,35.70639397152193,48.579496020955965,54.099006517422005
2019-05-18,2019-05-18 00:00:00,card,ANON-3276-9194-1910,81.814887032797,Espresso,20.255074250008917,43.85669867603089,52.64493078926605
2019-05-19,2019-05-19 00:00:00,card,ANON-5722-5008-7655,91.35835269303567,Hot Chocolate,81.814887032797,47.53995702302537,54.70018586219486
2019-05-19,2019-05-19 00:00:00,card,ANON-8859-1521-4355,53.288222144169524,Cappuccino,91.35835269303567,52.16597734563392,55.88922078399367
2019-05-20,2019-05-20 00:00:00,cash,ANON-4247-2858-5781,61.350526416214585,Hot Chocolate,53.288222144169524,50.110455898029,56.24046330264665
2019-05-20,2019-05-20 00:00:00,cash,ANON-4695-1717-1642,46.39279869830329,Americano,61.350526416214585,53.35439542103854,55.413789959855144
2019-05-21,2019-05-21 00:00:00,cash,ANON-9978-1949-6444,59.93802252992413,Latte,46.39279869830329,55.73803645800727,55.35239103986865
2019-05-21,2019-05-21 00:00:00,card,ANON-1354-2482-7994,32.226690174563885,Espresso,59.93802252992413,59.19969768063616,54.157617953342225
2019-05-21,2019-05-21 00:00:00,cash,ANON-6821-3537-7339,57.89061752129044,Hot Chocolate,32.226690174563885,60.90992852700116,53.953482800258364
2019-05-22,2019-05-22 00:00:00,card,ANON-9850-8082-3827,56.874585748666746,Hot Chocolate,57.89061752129044,57.49217573964308,54.889507227577226
2019-05-22,2019-05-22 00:00:00,card,ANON-2832-9600-7505,18.868354045096662,Hot Chocolate,56.874585748666746,52.56592331901894,54.24100448401838
2019-05-23,2019-05-23 00:00:00,cash,ANON-5802-7057-7615,43.045643298816294,Hot Chocolate,18.868354045096662,47.64879930486568,53.44269631248026
2019-05-23,2019-05-23 00:00:00,card,ANON-5959-1666-1276,47.30328813289239,Americano,43.045643298816294,45.033816002380206,54.22356186930695
2019-05-23,2019-05-23 00:00:00,card,ANON-3082-7702-1158,54.0276866182554,Espresso,47.30328813289239,45.163885921607225,54.00337498907585
2019-05-24,2019-05-24 00:00:00,cash,ANON-8514-8803-3526,88.90157921145835,Espresso,54.0276866182554,44.319552219940256,53.08692281648528
2019-05-25,2019-05-25 00:00:00,cash,ANON-9914-3570-6807,35.21207068978418,Americano,88.90157921145835,52.41596493949661,53.15492645586086
2019-05-25,2019-05-25 00:00:00,card,ANON-3419-2756-3306,39.771549530293896,Latte,35.21207068978418,49.176172534995715,51.18563197721298
2019-05-25,2019-05-25 00:00:00,cash,ANON-2138-8257-4283,42.12435681533215,Cappuccino,39.771549530293896,46.732881646656736,51.12525067665907
2019-05-26,2019-05-26 00:00:00,cash,ANON-2945-5486-3430,30.241537349664014,Espresso,42.12435681533215,50.05516775669037,50.71683244114076
